시도,선거구명,사진,기호,소속정당명,성명(한자),성별,생년월일(연령),주소,직업,학력,경력,재산신고액(천원),병역신고사항(본인),납세실적(천원)-납부액,납세실적(천원)-최근5년간체납액,납세실적(천원)-현체납액,전과기록유무(건수),입후보횟수,공약링크,나이,생년원일
서울특별시,강북구갑,nan,1,더불어민주당,천준호(千俊鎬),남,1971.02.15(49세),서울특별시 강북구 삼각산로,정당인,경희대학교 행정대학원 자치행정학과 졸업(행정학석사),(현)더불어민주당 강북갑 지역위원장(전)박원순 서울시장 비서실장,1486205,군복무를 마친사람,11067,0,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135984,49세,1971.02.15
서울특별시,강북구갑,nan,2,미래통합당,정양석(鄭亮碩),남,1958.11.25(61세),서울특별시 강북구 오현로31길,정당인,서강대학교 공공정책대학원 국제관계통상외교학과 졸업(정치학 석사),"(현)국회의원(18대,20대)(전)자유한국당 원내수석부대표",2095415,군복무를 마친사람,41261,0,0,없음,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136850,61세,1958.11.25
서울특별시,강북구갑,nan,7,민중당,김은진(金垠辰),여,1964.10.05(55세),서울특별시 강북구 노해로8가길,원광대학교 법학전문대학원 교수,고려대학교 대학원 법학과 졸업(법학박사),(현)민중당 공동대표(현)국민주권연대 공동대표,243692,해당없음(비대상),20807,0,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135256,55세,1964.10.05
서울특별시,강북구갑,nan,8,무소속,선계선(宣桂善),남,1955.02.02(65세),서울특별시 강북구 덕릉로40가길,음악인,미기재,(전) 강북구청장 후보 출마(현) 충무공 이순신 장군동상 독도건립추진위원회 대표이사,225000,군복무를 마친사람,600,0,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135162,65세,1955.02.02
서울특별시,강북구을,nan,1,더불어민주당,박용진(朴用鎭),남,1971.04.17(48세),서울특별시 강북구 솔샘로,국회의원,성균관대학교 사회학과 졸업,(현)제20대 국회의원(전)민주당 대변인,1111523,군복무를 마친사람,32173,0,0,4건,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136273,48세,1971.04.17
서울특별시,강북구을,nan,2,미래통합당,안홍렬(安鴻烈),남,1958.07.15(61세),서울특별시 강북구 솔샘로,변호사,서울대학교 법학과 졸업,(전)한국전력 상임감사위원(현)변호사 안홍렬 법률사무소 대표변호사,1842722,군복무를 마친사람,136164,0,0,1건,4회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135143,61세,1958.07.15
서울특별시,강북구을,nan,7,국가혁명배당금당,좌태홍(左太弘),남,1966.08.17(53세),서울특별시 강북구 도봉로29길,성경연구 봉사자,한국방송통신대학교 법학과 졸업,(현)성경연구 봉사자(전)봉사자 성경연구,75756,군복무를 마친사람,0,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137826,53세,1966.08.17
서울특별시,도봉구갑,nan,1,더불어민주당,인재근(印在謹),여,1953.11.11(66세),서울특별시 도봉구 해등로3길,국회의원,이화여자대학교 사회학과 졸업,(현)도봉구갑 국회의원(현)김근태재단 이사장,1748613,해당없음(비대상),52701,0,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137172,66세,1953.11.11
서울특별시,도봉구갑,nan,2,미래통합당,김재섭(金宰燮),남,1987.06.28(32세),서울특별시 도봉구 노해로62길,(주)레이터 최고운영책임,서울대학교 행정대학원 정책학전공(석사과정) 2학년 재학중,(현)정치플랫폼 (주)흥정망정 대표(현)(주)레이터 최고운영책임,0,군복무를 마친사람,2862,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137288,32세,1987.06.28
서울특별시,도봉구갑,nan,6,정의당,윤오(尹午),남,1967.05.10(52세),서울특별시 도봉구 도봉로104길,정당인,성균관대학교 정치외교학과 졸업,(현)정의당 정책위원회 부의장(현)정의당 도봉구위원장,32946,군복무를 마친사람,699,0,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137275,52세,1967.05.10
서울특별시,도봉구갑,nan,7,국가혁명배당금당,박영찬(朴永讚),남,1959.08.15(60세),서울특별시 도봉구 덕릉로66길,정당인,서울시립대학교 세무전문대학원 졸업 (세무학석사),(전)국가공무원 행정사무관(현)국가혁명배당금당 도봉구갑 당협위원장,745929,군복무를 마친사람,39790,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137814,60세,1959.08.15
서울특별시,도봉구을,nan,1,더불어민주당,오기형(吳奇炯),남,1966.11.25(53세),서울특별시 도봉구 도봉로150길,정당인,서울대학교 법과대학 공법학과 졸업,(현)더불어민주당 일본경제침략대책특별위원회 위원(현)더불어민주당 서울 도봉을 지역위원회 위원장,1990209,군복무를 마치지 아니한 사람,211520,0,0,2건,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135075,53세,1966.11.25
서울특별시,도봉구을,nan,2,미래통합당,김선동(金善東),남,1963.10.09(56세),서울특별시 도봉구 마들로,제20대 국회의원,고려대학교 대학원 정치외교학과 졸업 (정치학 석사),(전)여의도연구원장(전)한국청소년활동진흥원 이사장,789446,군복무를 마친사람,44598,0,0,없음,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137076,56세,1963.10.09
서울특별시,도봉구을,nan,7,국가혁명배당금당,김관석(金官錫),남,1976.02.26(44세),서울특별시 도봉구 도봉로150다길,조리사,경희호텔경영전문대학 조리과 졸업,(현)비스트로슬로우 대표(현)국가혁명배당금당 서울시당 부위원장,243300,군복무를 마친사람,8494,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135722,44세,1976.02.26
서울특별시,도봉구을,nan,8,무소속,최순자(崔順子),여,1954.04.09(66세),서울특별시 도봉구 방학로2길,(주)우정트레킹 여행사 대표이사,서원대학교 정치외교학과 제적(1999.3.2~2002.1.2),"(전)제15,16대 국회의원선거 출마(현)우정산악회 회장",33236,해당없음(비대상),0,0,0,3건,5회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135130,66세,1954.04.09
서울특별시,노원구갑,nan,1,더불어민주당,고용진(高榕禛),남,1964.08.06(55세),서울특별시 노원구 노원로,국회의원,서울대학교 언론정보학과 대학원 졸업(문학석사),(전) 노무현대통령 비서실 행정관(현) 노원갑 국회의원,1785639,군복무를 마친사람,61581,112,0,없음,4회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136437,55세,1964.08.06
서울특별시,노원구갑,nan,2,미래통합당,이노근(李老根),남,1954.03.09(66세),서울특별시 노원구 마들로,정당인,경기대학교 정치전문대학원 졸업(행정학 박사),(전)국회의원(전)노원구청장,1306556,군복무를 마친사람,79334,1316,0,없음,4회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135189,66세,1954.03.09
서울특별시,노원구갑,nan,7,민중당,최나영(崔娜英),여,1976.01.22(44세),서울특별시 노원구 마들로,정당인,덕성여자대학교 사학과 3학년 수료(1994.3.~1999.1.),(현)민중당 공동대표(현)노원주민대회 공동조직위원장,44960,해당없음(비대상),284,0,0,2건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135005,44세,1976.01.22
서울특별시,노원구갑,nan,8,국가혁명배당금당,조덕실(趙德實),여,1953.05.10(66세),서울특별시 노원구 초안산로,정당인,동아대학교 병설실업초급대학 가정과 졸업,(전) 자영업(현) 국가혁명배당금당 노원구갑 당협위원장,55700,해당없음(비대상),8000,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135796,66세,1953.05.10
서울특별시,노원구을,nan,1,더불어민주당,우원식(禹元植),남,1957.09.18(62세),서울특별시 노원구 공릉로70길,국회의원,연세대학교 공학대학원 환경공학전공 졸업 (공학석사),(전) 더불어민주당 원내대표(현) (사)홍범도장군기념사업회 이사장,2022371,군복무를 마친사람,92982,1668,0,1건,6회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136941,62세,1957.09.18
서울특별시,노원구을,nan,2,미래통합당,이동섭(李銅燮),남,1956.11.07(63세),서울특별시 노원구 동일로207길,정당인,국민대학교 대학원 법학과 졸업(법학박사),(전)제20대 국회의원(현)국회의원 태권도연맹 총재,1908272,군복무를 마친사람,77645,0,0,없음,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137479,63세,1956.11.07
서울특별시,노원구을,nan,7,국가혁명배당금당,차동익(車東益),남,1939.11.07(80세),서울특별시 노원구 노원로19길,정당인,동래고등학교 졸업,"(전)학원강사,학원운영(현)국가혁명배당금당 서울시위원 고문",111385,군복무를 마친사람,4728,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135744,80세,1939.11.07
서울특별시,노원구병,nan,1,더불어민주당,김성환(金星煥),남,1965.10.15(54세),서울특별시 노원구 노원로,국회의원,연세대학교 행정대학원 도시및지방행정전공 졸업(행정학 석사),"(현)20대 국회의원(전)민선5기,6기 노원구청장",664813,군복무를 마친사람,40664,0,0,없음,7회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137043,54세,1965.10.15
서울특별시,노원구병,nan,2,미래통합당,이준석(李俊錫),남,1985.03.31(35세),서울특별시 노원구 한글비석로,정당인,하버드대학교 컴퓨터과학/경제학 학사 졸업 (2003.9~2007.6),(전)바른미래당 최고위원(현)미래통합당 최고위원,381019,군복무를 마친사람,53281,1247,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136805,35세,1985.03.31
서울특별시,노원구병,nan,6,정의당,이남수(李南洙),남,1990.11.22(29세),서울특별시 노원구 동일로,정당인,인덕대학교 사회복지과(사회복지전공)(2년제) 졸업,(현)정의당 청년본부 부본부장(현)심상정 당 대표 사회복지특보,4000,군복무를 마친사람,250,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137577,29세,1990.11.22
서울특별시,노원구병,nan,7,민중당,김선경(金仙炅),남,1984.09.09(35세),서울특별시 노원구 한글비석로,정당인,경희대학교 철학과 졸업,(현)민중당 공동대표(현)민중당 방위비분담금인상저지 운동본부 상임본부장,10239,군복무를 마친사람,501,0,0,1건,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135543,35세,1984.09.09
서울특별시,노원구병,nan,8,국가혁명배당금당,김광철(金廣喆),남,1961.09.27(58세),서울특별시 노원구 덕릉로94가길,정당인,파주공업고등학교(현.세경고등학교) 졸업,(전)한화손해보험 현보험대리점대표(현)국가혁명배당금당 노원병 수석부위원장,34580,군복무를 마친사람,206,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136284,58세,1961.09.27
서울특별시,은평구갑,nan,1,더불어민주당,박주민(朴柱民),남,1973.11.21(46세),서울특별시 은평구 통일로,국회의원,서울대학교 법과대학 사법학과 졸업,(현)더불어민주당 최고위원(현)은평갑 국회의원,1333276,군복무를 마친사람,58399,0,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137581,46세,1973.11.21
서울특별시,은평구갑,nan,2,미래통합당,홍인정(洪仁貞),여,1969.11.15(50세),서울특별시 은평구 은평로,정당인,서울대학교 대학원 졸업(보건학박사),(전)청와대 행정관(전)국무총리실 여성가족정책과장,810000,해당없음(비대상),4806,0,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134737,50세,1969.11.15
서울특별시,은평구갑,nan,3,민생당,한웅(韓雄),남,1964.01.15(56세),서울특별시 은평구 연서로3길,변호사,고려대학교 대학원 법학과 졸업(형사법 석사),(현)민생당 서울특별시당 위원장(현)은평구 상공회 ECC 제16기 회장,550000,군복무를 마친사람,10675,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137970,56세,1964.01.15
서울특별시,은평구갑,nan,7,국가혁명배당금당,노병현(盧秉顯),남,1981.11.12(38세),서울특별시 은평구 연서로25길,미래DSN부동산 근무(휴직),한국체육대학교 태권도학과 졸업,(전)산운태권도 관장(현)국가혁명배당금당 역촌동 당원협의회장,-70000,군복무를 마친사람,2580,0,0,4건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137079,38세,1981.11.12
서울특별시,은평구을,nan,1,더불어민주당,강병원(姜炳遠),남,1971.07.09(48세),서울특별시 은평구 연서로,더불어민주당 서울은평구을 국회의원,서울대학교 농업생명과학대학 농경제학과 졸업(경제학사),(현)더불어민주당 서울은평구을 국회의원(전)서울대학교 총학생회장,926477,군복무를 마친사람,79418,0,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136909,48세,1971.07.09
서울특별시,은평구을,nan,2,미래통합당,허용석(許龍錫),남,1956.07.09(63세),서울특별시 은평구 진관4로,공인회계사,서울대학교 대학원 경영학과 졸업(경영학석사),(전)기획재정부 세제실장(전)관세청장,4072095,군복무를 마친사람,1088705,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137390,63세,1956.07.09
서울특별시,은평구을,nan,6,정의당,김종민(金種珉),남,1970.11.18(49세),서울특별시 은평구 연서로19길,정당인,서강대학교 생명과학과 졸업,(현)정의당 부대표(전)정의당 서울시장 후보,851083,군복무를 마친사람,2470,0,0,2건,5회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137198,49세,1970.11.18
서울특별시,은평구을,nan,7,기본소득당,신민주(申旼周),여,1994.09.22(25세),서울특별시 은평구 진관2로,정당인,성균관대학교 유학동양학과 졸업,(전)청년정치공동체<너머>대표(현)서울기본소득당 상임위원장,13947,해당없음(비대상),18,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136705,25세,1994.09.22
